Mean,SD,SE,LowerCI,UpperCI,WaveNumber,Significant,times_selected
0.639824521319543,12.6946973357505,0.179530131424399,0.287866713434928,0.991782329204158,52,Yes,26
0.0058935601381199,0.287716721080104,0.00406892889073,-0.0020833253097848,0.0138704455860246,53,No,3
0,0,0,0,0,54,No,0
0.012269199566874,0.867563421346768,0.012269199566874,-0.0117838134276287,0.0363222125613767,55,No,1
0,0,0,0,0,56,No,0
-0.107581631556091,2.20223784051753,0.0311443462163113,-0.168638211503554,-0.0465250516086273,57,Yes,14
-0.0427360994447767,1.5223087617967,0.0215286969705229,-0.0849417889980547,-0.000530409891498669,58,Yes,7
0.0223214016853599,1.72497430404548,0.024394820555262,-0.0255031473095487,0.0701459506802685,59,No,3
0.0244210027416906,1.22628214014373,0.0173422483388716,-0.00957741112183501,0.0584194166052162,60,No,3
0.00445488118047363,0.315007669209324,0.00445488118047363,-0.00427864005201199,0.0131884024129593,61,No,1
0,0,0,0,0,62,No,0
0.000412887719051095,0.109569071829101,0.00154954067397346,-0.00262489170278042,0.00345066714088261,63,No,2
0,0,0,0,0,64,No,0
0.00130642402891429,0.0931787984438845,0.0013177472048497,-0.00127693851800327,0.00388978657583185,65,No,2
-0.0256775913286254,1.81567989530079,0.0256775913286254,-0.0760169337224434,0.0246617510651927,66,No,1
-1.80366036951535e-05,0.00127538047824174,1.80366036951535e-05,-5.33962586336504e-05,1.73230512433435e-05,67,No,1
-0.0700867258752486,1.44231215897359,0.0203973741639607,-0.110074526476693,-0.0300989252738047,68,Yes,17
-0.195239003568538,2.66773924745908,0.0377275302463162,-0.269201511906508,-0.121276495230568,69,Yes,56
-0.0169060397386424,0.599009204289495,0.0084712694069252,-0.03351344367026,-0.000298635807024838,70,Yes,8
0.000174899165587361,0.358165470057473,0.00506522465329013,-0.00975516299874533,0.0101049613299201,71,No,4
-0.0010230783492704,0.072342563845424,0.0010230783492704,-0.00302876068374277,0.00098260398520197,72,No,1
0,0,0,0,0,73,No,0
0,0,0,0,0,74,No,0
0.00035574875028107,0.0251552353722384,0.00035574875028107,-0.000341674848271479,0.00105317234883362,75,No,1
-0.00846817559688631,0.531612960068795,0.00751814258062596,-0.0232070328630571,0.00627068166928443,76,No,3
-0.0150098671871415,0.787932254308938,0.0111430448027491,-0.0368551228599316,0.00683538848564861,77,No,2
-0.0131452548510954,0.543943557191274,0.00769252355745364,-0.0282259753234817,0.00193546562129093,78,No,5
-0.276312939252146,5.12370411119073,0.0724601184363271,-0.418366555776393,-0.134259322727899,79,Yes,26
-0.280913508675164,4.68109823688394,0.0662007261340205,-0.410695970625354,-0.151131046724975,80,Yes,42
-0.113401375306454,2.33765119905975,0.0330593802980802,-0.178212262077491,-0.0485904885354167,81,Yes,23
-0.00321161499433072,0.134101721115756,0.00189648472739477,-0.00692955694671877,0.000506326958057334,82,No,5
-0.0188762411627228,0.679350470260878,0.00960746648647474,-0.0377110897593132,-4.13925661322707e-05,83,Yes,13
-0.0397557893886233,1.32436324669268,0.0187293246498125,-0.0764734812579859,-0.00303809751926055,84,Yes,8
-0.0291200364145521,0.964501845541094,0.0136401159089809,-0.0558606467874611,-0.0023794260416432,85,Yes,8
-0.00427139932196091,0.262563163865314,0.00371320387317917,-0.0115509076978746,0.00300810905395279,86,No,3
0,0,0,0,0,87,No,0
-5.38375486404117e-07,3.80688957260957e-05,5.38375486404117e-07,-1.59382759636594e-06,5.17076623557709e-07,88,No,1
-0.00831410422214836,0.421826103323582,0.00596552196283205,-0.0200091440255924,0.00338093558129569,89,No,2
-0.00154741786384408,0.109418966485335,0.00154741786384408,-0.00458103564665843,0.00148619991897027,90,No,1
-0.00207971486587999,0.147058048459821,0.00207971486587999,-0.00615686826298762,0.00199743853122763,91,No,1
-0.0606370854673469,2.17752159250363,0.0307948056847889,-0.121008412648239,-0.000265758286454656,92,Yes,13
-0.105615175003877,3.43493220253886,0.0485772770666255,-0.200847946314874,-0.0103824036928798,93,Yes,16
-0.352018381648405,7.09386347340771,0.100322379337163,-0.548694251226017,-0.155342512070794,94,Yes,27
-0.245804485752209,5.81329123057861,0.0822123530030884,-0.406976759812443,-0.084632211691975,95,Yes,24
-0.00804654333001007,0.568900903324036,0.00804547373127157,-0.023819200963495,0.00772611430347481,96,No,2
-0.0449360896540712,1.66694096441261,0.023574105195476,-0.0911516765397466,0.00127949723160409,97,No,6
-0.250336040892707,5.42648077415854,0.0767420270677185,-0.400784076579407,-0.0998880052060064,98,Yes,19
-0.0520330602056168,2.07551176604249,0.0293521688840222,-0.10957618644919,0.00551006603795626,99,No,9
-0.07376405330817,2.19836806062829,0.0310896192642837,-0.134713344423864,-0.0128147621924755,100,Yes,14
-0.021213597777158,0.906909348655162,0.0128256350071108,-0.0463574683130729,0.003930272758757,101,No,4
0,0,0,0,0,102,No,0
0,0,0,0,0,103,No,0
0,0,0,0,0,104,No,0
-0.00266492845991102,0.136695742652224,0.00193316973177437,-0.00645478911263779,0.00112493219281574,105,No,2
-4.23624299791695e-06,0.00029954761505811,4.23624299791695e-06,-1.25411374876826e-05,4.06865149184871e-06,106,No,1
-0.0173354533191549,0.859288205426467,0.0121521703410135,-0.0411590376964916,0.00648813105818191,107,No,3
0,0,0,0,0,108,No,0
-0.0266538876979324,1.48789343776718,0.0210419907905627,-0.0679054196464474,0.0145976442505826,109,No,3
-0.0299920886779467,1.50699986663262,0.0213121964988629,-0.071773342339562,0.0117891649836686,110,No,5
-0.0749980429927938,1.89668415912315,0.0268231646137017,-0.127583211527259,-0.0224128744583291,111,Yes,11
0.0285396869656852,2.05311390568219,0.0290354153051255,-0.0283824633203502,0.0854618372517207,112,No,7
0.0950493083937448,2.53242703508048,0.035813926587311,0.0248383026232816,0.165260314164208,113,Yes,15
0.0243019029463271,1.13291070696446,0.0160217768674683,-0.00710780761284534,0.0557116135054994,114,No,8
-0.00842937477796506,0.420948334995949,0.00595310844409644,-0.0201000786395388,0.00324132908360866,115,No,6
-0.0293175177064884,1.06026692540013,0.0149944386563649,-0.0587131947334216,7.8159320444731e-05,116,No,10
-0.0583222387231396,1.88279251030913,0.0266267070321366,-0.110522264222274,-0.00612221322400493,117,Yes,11
-0.0882312983253983,2.46525609508398,0.034863986043907,-0.156580003942542,-0.0198825927082549,118,Yes,11
0.0207026592067901,1.11802980607352,0.0158113291488653,-0.0102944815117314,0.0516997999253116,119,No,5
0.0798499247607121,3.09604970903888,0.0437847548830406,-0.00598740084660249,0.165687250368027,120,No,7
0,0,0,0,0,121,No,0
0.0128547103218502,2.59010372810494,0.0366295982023912,-0.0589553696058011,0.0846647902495015,122,No,2
0,0,0,0,0,123,No,0
0,0,0,0,0,124,No,0
0,0,0,0,0,125,No,0
0,0,0,0,0,126,No,0
0,0,0,0,0,127,No,0
1.65267155082009e-05,0.00116861526065897,1.65267155082009e-05,-1.58728962764565e-05,4.89263272928583e-05,128,No,1
0.0406474439830361,1.62386217711205,0.0229648791429657,-0.0043737926047449,0.0856686805708172,129,No,6
0.00773670224571365,0.486333378691695,0.00687779259980526,-0.00574678817066722,0.0212201926620945,130,No,2
0,0,0,0,0,131,No,0
-0.0203882039211654,1.44169400946178,0.0203886322097289,-0.0603588664576859,0.0195824586153551,132,No,2
-0.0807966773419046,3.85515091840616,0.0545200671380509,-0.187679923977921,0.0260865692941113,133,No,5
-0.0602723396816008,1.95034680915243,0.0275820690883446,-0.11434529387728,-0.0061993854859218,134,Yes,5
-6.67770502957332e-07,4.72185050917481e-05,6.67770502957332e-07,-1.97689360405549e-06,6.41352598140825e-07,135,No,1
-5.58421382463469e-06,0.000394863546299486,5.58421382463469e-06,-1.65317224176701e-05,5.36329476840072e-06,136,No,1
-0.0264723755870733,1.32444194640054,0.0187304376317547,-0.0631922493892485,0.0102474982151019,137,No,3
-0.0228030373013167,1.21762445423193,0.0172198101705193,-0.056561418647778,0.0109553440451445,138,No,5
-0.00290010025863945,0.148994284624299,0.00210709738031761,-0.00703093539529335,0.00123073487801445,139,No,4
-0.00560889791143436,0.250597221982618,0.0035439799002084,-0.0125566530707946,0.00133885724792583,140,No,4
-0.0216112800327616,1.14483331730658,0.0161903880399154,-0.0533515424506584,0.0101289823851351,141,No,3
-0.0069845368259394,0.493881335306891,0.0069845368259394,-0.0206772927485416,0.00670821909666281,142,No,1
-0.0178224090337627,1.2602346284854,0.0178224090337627,-0.0527621484801606,0.0171173304126352,143,No,1
0,0,0,0,0,144,No,0
-0.00187865770678926,0.131984852670557,0.00186654768674517,-0.00553790992772116,0.00178059451414264,145,No,2
0,0,0,0,0,146,No,0
-0.00418260311046886,0.295754702242448,0.00418260311046886,-0.0123823398918787,0.004017133670941,147,No,1
0,0,0,0,0,148,No,0
0.00816198281933511,0.577139339947995,0.00816198281933511,-0.00783908373307683,0.0241630493717471,149,No,1
0.00737087526617289,0.521199588399105,0.00737087526617288,-0.00707927346535399,0.0218210239976998,150,No,1
-0.00298766631341759,0.211259911014019,0.00298766631341759,-0.00884480281757019,0.00286947019073501,151,No,1
0,0,0,0,0,152,No,0
0,0,0,0,0,153,No,0
0,0,0,0,0,154,No,0
0,0,0,0,0,155,No,0
0.0112150602075637,0.644345161999973,0.00911241666949851,-0.0066492735958039,0.0290793940109313,156,No,3
0.0502130176126874,1.75431691152559,0.0248097876897997,0.00157495101013669,0.0988510842152382,157,Yes,7
0.109078444013355,2.27741083758856,0.0322074529361322,0.0459377085668291,0.172219179459881,158,Yes,18
1.39535927104527,11.576632967326,0.163718313490079,1.07439956211307,1.71631897997747,159,Yes,143
2.44819832006634,19.3090835683749,0.273071678593913,1.9128580480421,2.98353859209058,160,Yes,159
0.00320415428105933,0.226426928946081,0.00320216033802037,-0.00307348459840253,0.0094817931605212,161,No,2
0.0153371378914786,1.00921099375733,0.0142723987466765,-0.0126430241920696,0.0433172999750267,162,No,6
0.0779239010246734,2.13185551873429,0.0301489898761397,0.0188186561136821,0.137029145935665,163,Yes,11
0,0,0,0,0,164,No,0
0,0,0,0,0,165,No,0
0,0,0,0,0,166,No,0
0,0,0,0,0,167,No,0
0,0,0,0,0,168,No,0
0,0,0,0,0,169,No,0
0,0,0,0,0,170,No,0
0.047110241750163,1.91836476624253,0.0271297746999888,-0.006076017046915,0.100296500547241,171,No,4
0.413185388583231,7.32751139671076,0.103626659956718,0.210031679579629,0.616339097586833,172,Yes,19
0.0891214232253295,2.83989764891269,0.0401622177084379,0.0103858594940741,0.167856986956585,173,Yes,9
0.0802756159872256,3.64852019193667,0.0515978673802893,-0.0208788373104095,0.181430069284861,174,No,9
0.117277079341206,3.73621200711015,0.0528380169235638,0.0136913889512956,0.220862769731116,175,Yes,20
0.127235568880153,2.81785595731786,0.0398505011165273,0.0491111064024845,0.205360031357821,176,Yes,19
0.00578240936041496,0.220986660024645,0.00312522331710385,-0.000344399209883153,0.0119092179307131,177,No,4
0.00478916092035875,0.251790254551365,0.00356085192859914,-0.00219167081550624,0.0117699926562237,178,No,3
-0.000750715573354852,0.0530836072661563,0.000750715573354851,-0.00222244739601037,0.000721016249300664,179,No,1
0.000526962749071201,0.320519670871536,0.00453283265553887,-0.00835937756769659,0.00941330306583899,180,No,3
0.0805279986600923,3.52504288198672,0.0498516345165236,-0.0172030722453461,0.178259069565531,181,No,7
0.00526508448554684,0.460650244659517,0.00651457823507973,-0.0075063464532035,0.0180365154242972,182,No,2
0.000198737245418042,0.0140236723107447,0.000198324675761312,-0.000190066113531051,0.000587540604367134,183,No,2
0,0,0,0,0,184,No,0
0.0173425212137426,1.22630143531089,0.0173425212137426,-0.0166564276042257,0.0513414700317108,185,No,1
0,0,0,0,0,186,No,0
0,0,0,0,0,187,No,0
0.00128445946949813,0.0908250001041401,0.00128445946949813,-0.00123364451457636,0.00380256345357261,188,No,1
0.934300875831755,9.21447552479547,0.130312362573207,0.678831484105472,1.18977026755804,189,Yes,75
0.147168544673718,3.16769379258021,0.04479795522912,0.0593449019511385,0.234992187396298,190,Yes,25
0.730370600559705,7.65360939205586,0.108238382033515,0.518175893369088,0.942565307750322,191,Yes,87
1.2285493412148,9.83483055490477,0.139085507543876,0.955880737035254,1.50121794539435,192,Yes,153
0.440646186821048,6.36596511723961,0.0900283420639429,0.264151145744031,0.617141227898065,193,Yes,81
0.0613932573219154,2.02652356907291,0.0286593711585164,0.00520831851374319,0.117578196130088,194,Yes,18
0.0707539020850544,1.94377479491102,0.0274891267716215,0.0168631555989897,0.124644648571119,195,Yes,30
1.91935844763596e-17,7.22483268314895e-16,1.02174563663856e-17,-8.37111854880609e-19,3.92242808075999e-17,196,No,4
0.00211169433806869,0.14931933862416,0.00211169433806868,-0.00202815285221749,0.00625154152835486,197,No,2
0.0286016258379884,1.39267008837123,0.0196953292688593,-0.0100098588194073,0.067213110495384,198,No,4
0.0335968765525592,1.5901714797836,0.0224884207320886,-0.0104902925530115,0.0776840456581299,199,No,4
0.0876656451622626,3.30535211256128,0.0467447378600272,-0.00397454546659683,0.179305835791122,200,No,9
0.47834142530145,6.10682442205735,0.0863635392070474,0.309031005377487,0.647651845225414,201,Yes,58
0.316411439335559,4.64789066205803,0.0657311001070972,0.187549650398028,0.44527322827309,202,Yes,48
0.499142631175403,5.25766841071402,0.0743546597289236,0.353374882683454,0.644910379667352,203,Yes,66
0.0251680239574829,1.3500198207126,0.0190921633992425,-0.0122609910187688,0.0625970389337347,204,No,3
0.0546852706024731,2.12931217209595,0.030113021523042,-0.00434946055904869,0.113720001763995,205,No,7
0.0295490716125217,1.52945877194446,0.0216298133837435,-0.0128548504650457,0.0719529936900892,206,No,4
0.0346563261857703,1.2954005758153,0.0183197306302391,-0.00125838173817928,0.0705710341097199,207,No,5
0.141810760868784,3.09507779138319,0.0437710098917387,0.0560003814736153,0.227621140263952,208,Yes,17
0.11616511095928,3.07219141820848,0.0434473476983667,0.0309892514364615,0.201340970482099,209,Yes,11
0.016198352697471,0.91352656317567,0.0129192165523111,-0.00912897871626899,0.041525684111211,210,No,3
0.0401863650160132,1.78133574325342,0.0251918916724895,-0.00920079300124577,0.0895735230332722,211,No,4
0.0141165085296804,1.0497827850648,0.0148461705218444,-0.0149884979162704,0.0432215149756312,212,No,2
0.00792603191016819,0.780581515079378,0.0110390896516299,-0.0137154260668485,0.0295674898871848,213,No,2
0,0,0,0,0,214,No,0
0,0,0,0,0,215,No,0
-0.0366134377366814,1.19507140282185,0.0169008618587491,-0.0697465404864608,-0.003480334986902,216,Yes,5
-0.000295917795786388,0.0209245480074331,0.000295917795786388,-0.000876046478880916,0.00028421088730814,217,No,1
0,0,0,0,0,218,No,0
0,0,0,0,0,219,No,0
0,0,0,0,0,220,No,0
0,0,0,0,0,221,No,0
0,0,0,0,0,222,No,0
0,0,0,0,0,223,No,0
0,0,0,0,0,224,No,0
0,0,0,0,0,225,No,0
0.00408854392984148,0.289103713797001,0.00408854392984148,-0.00392679559879314,0.0121038834584761,226,No,1
0,0,0,0,0,227,No,0
0,0,0,0,0,228,No,0
0,0,0,0,0,229,No,0
0,0,0,0,0,230,No,0
0,0,0,0,0,231,No,0
0,0,0,0,0,232,No,0
0.0200134099568465,1.38012454705424,0.0195179085220813,-0.0182502522118459,0.0582770721255389,233,No,2
0.00700922523289255,0.415940232009614,0.00588228317244608,-0.00452263002897749,0.0185410804947626,234,No,5
0.00949404374227748,0.471784306317244,0.00667203764508629,-0.00358607670913024,0.0225741641936852,235,No,6
0.0484740830834194,1.56632035990804,0.0221511149600305,0.00504818124913333,0.0918999849177055,236,Yes,11
0.0387507706933459,1.78873062501882,0.0252964710933372,-0.0108414088621883,0.0883429502488802,237,No,10
0.0751646801280816,1.88576098402412,0.0266686875900095,0.0228823543208844,0.127447005935279,238,Yes,12
0.0249062178798966,1.08681906787074,0.0153699426562849,-0.00522561170045586,0.055038047460249,239,No,5
0.00198160417928412,0.0826802365105074,0.00116927511813375,-0.000310687950884999,0.00427389630945323,240,No,3
0,0,0,0,0,241,No,0
0,0,0,0,0,242,No,0
0,0,0,0,0,243,No,0
0,0,0,0,0,244,No,0
-0.0724554516325146,2.42346408151457,0.0342729577200197,-0.139645482482238,-0.00526542078279156,245,Yes,7
-0.0525305052436951,1.60143442627429,0.0226477028488828,-0.0969299371667512,-0.00813107332063904,246,Yes,9
-0.00653392250881855,0.32673295802288,0.00462070180510236,-0.0155925249022399,0.00252467988460279,247,No,3
-0.00853189050938439,0.4951712812418,0.00700277941629816,-0.0222604099111411,0.00519662889237235,248,No,4
0,0,0,0,0,249,No,0
0,0,0,0,0,250,No,0
0,0,0,0,0,251,No,0
-0.000195922407055098,0.0138538062615051,0.000195922407055098,-0.000580016265592861,0.000188171451482666,252,No,1
-0.0173644474918635,0.710191132023472,0.0100436193078469,-0.0370543469353225,0.00232545195159556,253,No,7
-9.60418536948934e-07,6.79118460253854e-05,9.60418536948934e-07,-2.84326015375374e-06,9.22423079855875e-07,254,No,1
0.0110171092651996,0.757995571554962,0.0107196761751177,-0.00999815818819801,0.0320323767185972,255,No,3
0,0,0,0,0,256,No,0
-0.00720248457100604,0.377512565376364,0.00533883389921514,-0.017668940875134,0.00326397173312196,257,No,2
-0.0494712664133089,2.07203110657189,0.029302944925729,-0.106917892106702,0.00797535928008454,258,No,5
-0.000370243778294319,0.232282582112395,0.00328497177926392,-0.00681022940755577,0.00606974185096713,259,No,4
0.00131279949966431,0.0928289428550941,0.00131279949966431,-0.00126086337479552,0.00388646237412414,260,No,1
-1.42436127859652e-07,1.00717551895514e-05,1.42436127859652e-07,-4.21673417596535e-07,1.36801161877232e-07,261,No,1
0.000201299922228048,0.181752248076455,0.00257036494221522,-0.00483774284651458,0.00524034269097068,262,No,4
0.00442266290561331,0.510424362518224,0.00721849056038913,-0.00972874495953495,0.0185740707707616,263,No,5
0.0132516032067953,0.673057398045627,0.00951846900571673,-0.00540877128906166,0.0319119777026523,264,No,7
0.00137519114442937,0.757739103095576,0.0107160491633819,-0.0196329657749894,0.0223833480638481,265,No,4
-0.0123891432413496,0.819297499062884,0.0115866163479309,-0.0351039937138735,0.0103257072311743,266,No,3
-0.0573720564202817,1.95460484749617,0.0276422868440928,-0.111563063831545,-0.00318104900901871,267,Yes,7
-0.00373420161986989,0.193649911155032,0.00273862330707791,-0.00910310458971341,0.00163470134997364,268,No,2
-4.0985750181972e-06,0.000289813018856902,4.0985750181972e-06,-1.21335798801124e-05,3.93642984371805e-06,269,No,1
0.00423910177904437,0.299749761410223,0.00423910177904437,-0.00407139717572584,0.0125496007338146,270,No,1
0,0,0,0,0,271,No,0
-0.0110447970456992,0.843421400904689,0.0119277798395513,-0.0344284776120257,0.0123388835206273,272,No,5
0.0125149616153454,0.755709238104363,0.0106873425373783,-0.00843691772504066,0.0334668409557314,273,No,3
0.0248774842427371,1.45619160274381,0.0205936591401411,-0.0154951210117699,0.0652500894972441,274,No,18
-0.112026470042643,3.16333341800074,0.0447362902204469,-0.199729222299074,-0.0243237177862134,275,Yes,30
-0.250363133514328,4.06588604084799,0.0575003118203067,-0.363088967001945,-0.13763730002671,276,Yes,53
-0.123892331058151,2.4947002444989,0.0352803891982583,-0.193057369511676,-0.0547272926046257,277,Yes,20
-0.00344879945751229,0.136443532940789,0.00192960294782963,-0.00723166764914951,0.000334068734124919,278,No,5
0,0,0,0,0,279,No,0
-0.000457956718634019,0.0323824301236055,0.000457956718634019,-0.00135575276834245,0.00043983933107441,280,No,1
-0.00220794590153877,0.156125351947111,0.00220794590153877,-0.0065364883766533,0.00212059657357576,281,No,1
-0.00743328892996572,0.404531440578641,0.0057209384967264,-0.0186488378541218,0.00378225999419039,282,No,2
-0.0439598388311395,1.16148193754673,0.0164258350852997,-0.0761616807360498,-0.0117579969262292,283,Yes,9
-0.145237294350956,2.48086720554471,0.0350847604852797,-0.214018814715162,-0.0764557739867507,284,Yes,32
-0.304837081348979,4.06585976045543,0.0574999401594309,-0.417562186218252,-0.192111976479706,285,Yes,59
-0.176449523219937,3.14732329009482,0.0445098728202481,-0.263708398054741,-0.0891906483851334,286,Yes,45
-0.0883913133019488,2.61162501802212,0.0369339552031976,-0.160798066456363,-0.0159845601475347,287,Yes,13
-0.0035303008889958,0.248989170639906,0.00352123862002984,-0.0104334731638194,0.00337287138582778,288,No,6
-0.00441441681336056,0.244071772866372,0.00345169611380068,-0.0111812552713868,0.0023524216446657,289,No,7
-0.0473055068252589,1.44666092776023,0.0204588750419376,-0.0874138761246922,-0.00719713752582559,290,Yes,21
-0.01366733004128,0.488396389258969,0.00690696797504084,-0.0272080169908036,-0.000126643091756501,291,Yes,10
-0.0126500938129027,0.894496711774946,0.0126500938129027,-0.0374498266076109,0.0121496389818056,292,No,1
6.9434875442083e-05,0.00490978712759402,6.9434875442083e-05,-6.66879378007057e-05,0.000205557688684872,293,No,1
0,0,0,0,0,294,No,0
0,0,0,0,0,295,No,0
-8.95521647623307e-07,6.3322942973379e-05,8.95521647623306e-07,-2.65113689454604e-06,8.60093599299427e-07,296,No,1
0.00178106879723683,0.126363844258109,0.0017870546234342,-0.00172234215023872,0.00528447974471239,297,No,3
0,0,0,0,0,298,No,0
0,0,0,0,0,299,No,0
-0.0261025719717036,1.84573056476016,0.0261025719717036,-0.0772750628422954,0.0250699188988881,300,No,1
-0.0258977218961623,1.00874601413463,0.0142658229417899,-0.0538649925176779,0.00206954872535329,301,No,6
-0.0349522228155417,1.23332212490089,0.0174418087580964,-0.0691458187725934,-0.000758626858490027,302,Yes,5
0,0,0,0,0,303,No,0
0.0450388327054926,1.57453443670237,0.0222672795480797,0.00138519732342143,0.0886924680875638,304,Yes,5
0.0147237459301712,0.647100209070432,0.0091513789188187,-0.0032169709725245,0.032664462832867,305,No,3
0,0,0,0,0,306,No,0
-0.0050052477742689,0.311374545529856,0.00440350105266082,-0.0136380414185199,0.00362754586998207,307,No,2
-0.120941410563401,3.97893602408548,0.0562706528907656,-0.231256573163333,-0.0106262479634676,308,Yes,8
-0.0178830850372623,1.19380859359759,0.0168830030394327,-0.0509811766674702,0.0152150065929455,309,No,6
-0.00247511517159434,0.0998900491640721,0.00141265862273946,-0.00524454573015242,0.000294315386963741,310,No,7
-0.000977662209622169,0.0616656492572037,0.000872083975120798,-0.00268732933758319,0.000732004918338851,311,No,2
-0.0221361153022081,1.40102767242135,0.0198135233559828,-0.0609793122158074,0.0167070816113913,312,No,2
-0.00285390018137352,0.200315512818313,0.0028328891498138,-0.0084076055523766,0.00269980518962957,313,No,2
-0.0105141352119866,0.743317966023519,0.0105121034870604,-0.0311224691457253,0.010094198721752,314,No,2
-0.00579181333032246,0.408798205305361,0.00578127966216623,-0.0171256574071914,0.00554203074654649,315,No,3
-0.0109479198411325,0.547030660354987,0.00773618178907932,-0.0261142295980427,0.00421838991577768,316,No,3
-0.00028407171260647,0.0197088660374701,0.000278725456491847,-0.000830495869321462,0.000262352444108523,317,No,2
-0.0388963174043873,1.08330714710057,0.0153202765964534,-0.0689307797216185,-0.00886185508715604,318,Yes,13
-0.0916604425109112,2.06619816847101,0.0292204547240216,-0.148945351224906,-0.034375533796916,319,Yes,19
