id,Intensity,MedianWaveNumber,scoville_median
Chil,986,0.0134159,1750
Chil,987,0.0134603,1750
Chil,988,0.0134918,1750
Chil,989,0.013557,1750
Chil,990,0.0136769,1750
Chil,991,0.0137929,1750
Chil,992,0.0138792,1750
Chil,993,0.013965,1750
Chil,994,0.0140194,1750
Chil,995,0.0140946,1750
Chil,996,0.0141504,1750
Chil,997,0.0142533,1750
Chil,998,0.0143277,1750
Chil,999,0.014425,1750
Chil,1000,0.0145515,1750
Chil,1001,0.0147044,1750
Chil,1002,0.0148035,1750
Chil,1003,0.0148841,1750
Chil,1004,0.0149612,1750
Chil,1005,0.0150533,1750
Chil,1006,0.0151198,1750
Chil,1007,0.0151582,1750
Chil,1008,0.0151863,1750
Chil,1009,0.0151953,1750
Chil,1010,0.0152136,1750
Chil,1011,0.0152311,1750
Chil,1012,0.0152801,1750
Chil,1013,0.0153199,1750
Chil,1014,0.0153694,1750
Chil,1015,0.0154168,1750
Chil,1016,0.0155188,1750
Chil,1017,0.0156651,1750
Chil,1018,0.0158153,1750
Chil,1019,0.0159463,1750
Chil,1020,0.0160654,1750
Chil,1021,0.016245,1750
Chil,1022,0.016491,1750
Chil,1023,0.0167491,1750
Chil,1024,0.0169208,1750
Chil,1025,0.0169651,1750
Chil,1026,0.0169248,1750
Chil,1027,0.0168005,1750
Chil,1028,0.016686,1750
Chil,1029,0.0165999,1750
Chil,1030,0.0165748,1750
Chil,1031,0.0165775,1750
Chil,1032,0.0166232,1750
Chil,1033,0.0167446,1750
Chil,1034,0.0169042,1750
Chil,1035,0.0170736,1750
Chil,1036,0.017198,1750
Chil,1037,0.0172875,1750
Chil,1038,0.0173156,1750
Chil,1039,0.0173257,1750
Chil,1040,0.0173113,1750
Chil,1041,0.0173678,1750
Chil,1042,0.017496,1750
Chil,1043,0.0176668,1750
Chil,1044,0.0177423,1750
Chil,1045,0.0177437,1750
Chil,1046,0.0177345,1750
Chil,1047,0.0178539,1750
Chil,1048,0.0180367,1750
Chil,1049,0.0182903,1750
Chil,1050,0.0185659,1750
Chil,1051,0.0188386,1750
Chil,1052,0.019098,1750
Chil,1053,0.0192945,1750
Chil,1054,0.0195208,1750
Chil,1055,0.0197791,1750
Chil,1056,0.0200756,1750
Chil,1057,0.0203735,1750
Chil,1058,0.0204562,1750
Chil,1059,0.0204122,1750
Chil,1060,0.0203784,1750
Chil,1061,0.0203671,1750
Chil,1062,0.0204129,1750
Chil,1063,0.0205112,1750
Chil,1064,0.0206242,1750
Chil,1065,0.0207483,1750
Chil,1066,0.0208047,1750
Chil,1067,0.0208276,1750
Chil,1068,0.0208342,1750
Chil,1069,0.0208959,1750
Chil,1070,0.0210293,1750
Chil,1071,0.0212077,1750
Chil,1072,0.02126,1750
Chil,1073,0.0213044,1750
Chil,1074,0.0214002,1750
Chil,1075,0.0214565,1750
Chil,1076,0.0214091,1750
Chil,1077,0.0214673,1750
Chil,1078,0.0216101,1750
Chil,1079,0.0218313,1750
Chil,1080,0.021984,1750
Chil,1081,0.0220979,1750
Chil,1082,0.0221875,1750
Chil,1083,0.0222823,1750
Chil,1084,0.0223999,1750
Chil,1085,0.0225725,1750
Chil,1086,0.0227124,1750
Chil,1087,0.0228527,1750
Chil,1088,0.0229717,1750
Chil,1089,0.0231302,1750
Chil,1090,0.0232779,1750
Chil,1091,0.0233607,1750
Chil,1092,0.0234333,1750
Chil,1093,0.0235318,1750
Chil,1094,0.0236765,1750
Chil,1095,0.0237939,1750
Chil,1096,0.0238661,1750
Chil,1097,0.0238706,1750
Chil,1098,0.0238342,1750
Chil,1099,0.023814,1750
Chil,1100,0.0238728,1750
Chil,1101,0.0240029,1750
Chil,1102,0.0241657,1750
Chil,1103,0.0243344,1750
Chil,1104,0.0245164,1750
Chil,1105,0.0247261,1750
Chil,1106,0.0249427,1750
Chil,1107,0.025073,1750
Chil,1108,0.0251357,1750
Chil,1109,0.0251718,1750
Chil,1110,0.0252685,1750
Chil,1111,0.0254054,1750
Chil,1112,0.0255001,1750
Chil,1113,0.0255305,1750
Chil,1114,0.0255445,1750
Chil,1115,0.025585,1750
Chil,1116,0.0257249,1750
Chil,1117,0.0259109,1750
Chil,1118,0.0262077,1750
Chil,1119,0.0264863,1750
Chil,1120,0.0266912,1750
Chil,1121,0.0267417,1750
Chil,1122,0.0267319,1750
Chil,1123,0.0266873,1750
Chil,1124,0.0266521,1750
Chil,1125,0.0266482,1750
Chil,1126,0.0267025,1750
Chil,1127,0.0267649,1750
Chil,1128,0.0267777,1750
Chil,1129,0.0266355,1750
Chil,1130,0.0264382,1750
Chil,1131,0.0263001,1750
Chil,1132,0.0261836,1750
Chil,1133,0.0261124,1750
Chil,1134,0.0260856,1750
Chil,1135,0.0261999,1750
Chil,1136,0.0263738,1750
Chil,1137,0.0265452,1750
Chil,1138,0.0266351,1750
Chil,1139,0.0267369,1750
Chil,1140,0.0268504,1750
Chil,1141,0.0269552,1750
Chil,1142,0.027001,1750
Chil,1143,0.0270273,1750
Chil,1144,0.0269995,1750
Chil,1145,0.0269638,1750
Chil,1146,0.0267906,1750
Chil,1147,0.0266244,1750
Chil,1148,0.0264552,1750
Chil,1149,0.0263154,1750
Chil,1150,0.0262442,1750
Chil,1151,0.0262818,1750
Chil,1152,0.0264246,1750
Chil,1153,0.0265697,1750
Chil,1154,0.0267215,1750
Chil,1155,0.0268885,1750
Chil,1156,0.0270744,1750
Chil,1157,0.0271995,1750
Chil,1158,0.0272719,1750
Chil,1159,0.0272665,1750
Chil,1160,0.0271839,1750
Chil,1161,0.0270826,1750
Chil,1162,0.027016,1750
Chil,1163,0.0269953,1750
Chil,1164,0.0269979,1750
Chil,1165,0.0270808,1750
Chil,1166,0.0271053,1750
Chil,1167,0.0271539,1750
Chil,1168,0.0272543,1750
Chil,1169,0.0273998,1750
Chil,1170,0.0275241,1750
Chil,1171,0.0275933,1750
Chil,1172,0.0276295,1750
Chil,1173,0.027649,1750
Chil,1174,0.0276548,1750
Chil,1175,0.0276364,1750
Chil,1176,0.027588,1750
Chil,1177,0.0275612,1750
Chil,1178,0.0275245,1750
Chil,1179,0.0274795,1750
Chil,1180,0.0274329,1750
Chil,1181,0.0274347,1750
Chil,1182,0.0275014,1750
Chil,1183,0.0275585,1750
Chil,1184,0.0276387,1750
Chil,1185,0.0277219,1750
Chil,1186,0.0278651,1750
Chil,1187,0.0279921,1750
Chil,1188,0.0281501,1750
Chil,1189,0.0282967,1750
Chil,1190,0.0284127,1750
Chil,1191,0.0284435,1750
Chil,1192,0.0284606,1750
Chil,1193,0.0284556,1750
Chil,1194,0.0284588,1750
Chil,1195,0.0283437,1750
Chil,1196,0.0282426,1750
Chil,1197,0.0281784,1750
Chil,1198,0.0282005,1750
Chil,1199,0.0282478,1750
Chil,1200,0.0282662,1750
Chil,1201,0.0283006,1750
Chil,1202,0.0282855,1750
Chil,1203,0.0282332,1750
Chil,1204,0.0281113,1750
Chil,1205,0.028026,1750
Chil,1206,0.0279925,1750
Chil,1207,0.0279331,1750
Chil,1208,0.027837,1750
Chil,1209,0.0276217,1750
Chil,1210,0.027372,1750
Chil,1211,0.0271146,1750
Chil,1212,0.026907,1750
Chil,1213,0.0267809,1750
Chil,1214,0.0267045,1750
Chil,1215,0.0266562,1750
Chil,1216,0.0265488,1750
Chil,1217,0.0264083,1750
Chil,1218,0.0262791,1750
Chil,1219,0.0262261,1750
Chil,1220,0.0262648,1750
Chil,1221,0.0262868,1750
Chil,1222,0.026256,1750
Chil,1223,0.0261656,1750
Chil,1224,0.0260263,1750
Chil,1225,0.0258676,1750
Chil,1226,0.0256507,1750
Chil,1227,0.0254579,1750
Chil,1228,0.0252677,1750
Chil,1229,0.0251353,1750
Chil,1230,0.0249545,1750
Chil,1231,0.0247449,1750
Chil,1232,0.0244925,1750
Chil,1233,0.0243567,1750
Chil,1234,0.0243304,1750
Chil,1235,0.0243747,1750
Chil,1236,0.0243901,1750
Chil,1237,0.0243664,1750
Chil,1238,0.0242903,1750
Chil,1239,0.0242278,1750
Chil,1240,0.0241667,1750
Chil,1241,0.0241525,1750
Chil,1242,0.0241261,1750
Chil,1243,0.0240879,1750
Chil,1244,0.0240144,1750
Chil,1245,0.0238534,1750
Chil,1246,0.0236512,1750
Chil,1247,0.0234201,1750
Chil,1248,0.023236,1750
Chil,1249,0.0230981,1750
Chil,1250,0.0229784,1750
Chil,1251,0.022908,1750
Chil,1252,0.0228234,1750
Chil,1253,0.022738,1750
Chil,1254,0.0226031,1750
Chil,1255,0.0224458,1750
Chil,1256,0.0222645,1750
Chil,1257,0.0220793,1750
Chil,1258,0.0218681,1750
Chil,1259,0.0216303,1750
Chil,1260,0.0213506,1750
Chil,1261,0.021055,1750
Chil,1262,0.0207458,1750
Chil,1263,0.0204766,1750
Chil,1264,0.0202743,1750
Chil,1265,0.0201539,1750
Chil,1266,0.0200517,1750
Chil,1267,0.0199052,1750
Chil,1268,0.0197101,1750
Chil,1269,0.01947,1750
Chil,1270,0.0192522,1750
Chil,1271,0.0189992,1750
Chil,1272,0.0187372,1750
Chil,1273,0.0184587,1750
Chil,1274,0.0182146,1750
Chil,1275,0.0179698,1750
Chil,1276,0.0176897,1750
Chil,1277,0.017371,1750
Chil,1278,0.0170559,1750
Chil,1279,0.0167723,1750
Chil,1280,0.0165365,1750
Chil,1281,0.0163505,1750
Chil,1282,0.0162049,1750
Chil,1283,0.0160642,1750
Chil,1284,0.0159066,1750
Chil,1285,0.0157635,1750
Chil,1286,0.0156605,1750
Chil,1287,0.0155221,1750
Chil,1288,0.0153218,1750
Chil,1289,0.0150511,1750
Chil,1290,0.0147886,1750
Chil,1291,0.0145077,1750
Chil,1292,0.0141584,1750
Chil,1293,0.0138117,1750
Chil,1294,0.0134953,1750
Chil,1295,0.0132685,1750
Chil,1296,0.0130573,1750
Chil,1297,0.0128218,1750
Chil,1298,0.0126363,1750
Chil,1299,0.012483,1750
Chil,1300,0.0124001,1750
Chil,1301,0.0122724,1750
Chil,1302,0.0121573,1750
Chil,1303,0.0120587,1750
Chil,1304,0.011936,1750
Chil,1305,0.0118231,1750
Chil,1306,0.0116985,1750
Chil,1307,0.0116308,1750
Chil,1308,0.0115547,1750
Chil,1309,0.0114392,1750
Chil,1310,0.0112455,1750
Chil,1311,0.0109621,1750
Chil,1312,0.010705,1750
Chil,1313,0.0104901,1750
Chil,1314,0.0103675,1750
Chil,1315,0.0103056,1750
Chil,1316,0.010226,1750
Chil,1317,0.0101458,1750
Chil,1318,0.010031,1750
Chil,1319,0.00991979,1750
Chil,1320,0.00978407,1750
Chil,1321,0.00966073,1750
Chil,1322,0.00951851,1750
Chil,1323,0.00936264,1750
Chil,1324,0.00910594,1750
Chil,1325,0.00880587,1750
Chil,1326,0.00850953,1750
Chil,1327,0.0082806,1750
Chil,1328,0.00813575,1750
Chil,1329,0.00797043,1750
Chil,1330,0.0078303,1750
Chil,1331,0.00771769,1750
Chil,1332,0.00758544,1750
Chil,1333,0.00740514,1750
Chil,1334,0.00720245,1750
Chil,1335,0.00707055,1750
Chil,1336,0.0070078,1750
Chil,1337,0.00691034,1750
Chil,1338,0.00678615,1750
Chil,1339,0.00663419,1750
Chil,1340,0.00647368,1750
Chil,1341,0.00634508,1750
Chil,1342,0.00620304,1750
Chil,1343,0.00607707,1750
Chil,1344,0.00595501,1750
Chil,1345,0.0058819,1750
Chil,1346,0.00579403,1750
Chil,1347,0.00568008,1750
Chil,1348,0.00554218,1750
Chil,1349,0.0053845,1750
Chil,1350,0.00526527,1750
Chil,1351,0.00518615,1750
Chil,1352,0.00512988,1750
Chil,1353,0.00508542,1750
Chil,1354,0.00505222,1750
Chil,1355,0.00503443,1750
Chil,1356,0.00490225,1750
Chil,1357,0.00472137,1750
Chil,1358,0.00456211,1750
Chil,1359,0.00445863,1750
Chil,1360,0.00439702,1750
Chil,1361,0.00431804,1750
Chil,1362,0.00426075,1750
Chil,1363,0.00421944,1750
Chil,1364,0.00418222,1750
Chil,1365,0.00406939,1750
Chil,1366,0.00392922,1750
Chil,1367,0.00386509,1750
Chil,1368,0.00382839,1750
Chil,1369,0.00379853,1750
Chil,1370,0.00375277,1750
Chil,1371,0.00369139,1750
Chil,1372,0.00358207,1750
Chil,1373,0.00347377,1750
Chil,1374,0.00338177,1750
Chil,1375,0.00333771,1750
Chil,1376,0.00330276,1750
Chil,1377,0.00327164,1750
Chil,1378,0.00316409,1750
Chil,1379,0.00305354,1750
Chil,1380,0.00296915,1750
Chil,1381,0.00292411,1750
Chil,1382,0.00288884,1750
Chil,1383,0.00291332,1750
Chil,1384,0.00294682,1750
Chil,1385,0.00294682,1750
Chil,1386,0.00294682,1750
Chil,1387,0.00293804,1750
Chil,1388,0.00292639,1750
Chil,1389,0.00284991,1750
Chil,1390,0.00277912,1750
Chil,1391,0.00271098,1750
Chil,1392,0.00270701,1750
Chil,1393,0.00270701,1750
Chil,1394,0.00270701,1750
Chil,1395,0.00268537,1750
Chil,1396,0.0026353,1750
Chil,1397,0.00255081,1750
Chil,1398,0.0024584,1750
Chil,1399,0.00236442,1750
Chil,1400,0.00229237,1750
Chil,1401,0.00225448,1750
Chil,1402,0.00225448,1750
Chil,1403,0.00225448,1750
Chil,1404,0.00225448,1750
Chil,1405,0.00222454,1750
Chil,1406,0.00217648,1750
Chil,1407,0.00215106,1750
Chil,1408,0.00215106,1750
Chil,1409,0.00215106,1750
Chil,1410,0.00214254,1750
Chil,1411,0.00211357,1750
Chil,1412,0.00208644,1750
Chil,1413,0.00205858,1750
Chil,1414,0.00203715,1750
Chil,1415,0.00203715,1750
Chil,1416,0.00203715,1750
Chil,1417,0.00203715,1750
Chil,1418,0.00201816,1750
Chil,1419,0.00197634,1750
Chil,1420,0.00197634,1750
Chil,1421,0.00194359,1750
Chil,1422,0.00184913,1750
Chil,1423,0.00175015,1750
Chil,1424,0.00167226,1750
Chil,1425,0.00161491,1750
Chil,1426,0.00154715,1750
Chil,1427,0.00145017,1750
Chil,1428,0.00135621,1750
Chil,1429,0.00127317,1750
Chil,1430,0.00122572,1750
Chil,1431,0.00121727,1750
Chil,1432,0.00121727,1750
Chil,1433,0.00121727,1750
Chil,1434,0.00121541,1750
Chil,1435,0.00121171,1750
Chil,1436,0.00118483,1750
Chil,1437,0.00118483,1750
Chil,1438,0.00118483,1750
Chil,1439,0.00118483,1750
Chip,0,0.00676209,5250
Chip,1,0.00682788,5250
Chip,2,0.00688166,5250
Chip,3,0.00690428,5250
Chip,4,0.00690222,5250
Chip,5,0.00691091,5250
Chip,6,0.00692085,5250
Chip,7,0.00694775,5250
Chip,8,0.00697805,5250
Chip,9,0.00701292,5250
Chip,10,0.00703428,5250
Chip,11,0.00702922,5250
Chip,12,0.00704788,5250
Chip,13,0.00708629,5250
Chip,14,0.00716909,5250
Chip,15,0.0072545,5250
Chip,16,0.00730807,5250
Chip,17,0.00729515,5250
Chip,18,0.00722058,5250
Chip,19,0.00713826,5250
Chip,20,0.00705594,5250
Chip,21,0.00697362,5250
Chip,22,0.00689894,5250
Chip,23,0.00683346,5250
Chip,24,0.00680562,5250
Chip,25,0.00681276,5250
Chip,26,0.00682511,5250
Chip,27,0.00682324,5250
Chip,28,0.00680474,5250
Chip,29,0.00680388,5250
Chip,30,0.0068418,5250
Chip,31,0.006906,5250
Chip,32,0.0069583,5250
Chip,33,0.00695355,5250
Chip,34,0.0069002,5250
Chip,35,0.00682896,5250
Chip,36,0.00678085,5250
Chip,37,0.00676702,5250
Chip,38,0.00677438,5250
Chip,39,0.00677084,5250
Chip,40,0.00673727,5250
Chip,41,0.00671395,5250
Chip,42,0.0067683,5250
Chip,43,0.00679351,5250
Chip,44,0.00675383,5250
Chip,45,0.00667446,5250
Chip,46,0.00659913,5250
Chip,47,0.00656176,5250
Chip,48,0.0066074,5250
Chip,49,0.00664989,5250
Chip,50,0.00664725,5250
Chip,51,0.00664346,5250
Chip,52,0.00661613,5250
Chip,53,0.00672465,5250
Chip,54,0.00679982,5250
Chip,55,0.00688588,5250
Chip,56,0.00693334,5250
Chip,57,0.00698932,5250
Chip,58,0.00701619,5250
Chip,59,0.00700198,5250
Chip,60,0.00695543,5250
Chip,61,0.00691458,5250
Chip,62,0.00686534,5250
Chip,63,0.00679757,5250
Chip,64,0.00674888,5250
Chip,65,0.0066998,5250
Chip,66,0.00667091,5250
Chip,67,0.0065993,5250
Chip,68,0.00651897,5250
Chip,69,0.00641839,5250
Chip,70,0.00636828,5250
Chip,71,0.00637039,5250
Chip,72,0.00639588,5250
Chip,73,0.00639495,5250
Chip,74,0.00632974,5250
Chip,75,0.00626112,5250
Chip,76,0.00619435,5250
Chip,77,0.00617286,5250
Chip,78,0.00617877,5250
Chip,79,0.00623483,5250
Chip,80,0.00629831,5250
Chip,81,0.00632688,5250
Chip,82,0.00626838,5250
Chip,83,0.00619341,5250
Chip,84,0.00613416,5250
Chip,85,0.00612333,5250
Chip,86,0.00610464,5250
Chip,87,0.00610115,5250
Chip,88,0.00612929,5250
Chip,89,0.00623751,5250
Chip,90,0.006352,5250
Chip,91,0.00643246,5250
Chip,92,0.00640812,5250
Chip,93,0.0063551,5250
Chip,94,0.00631479,5250
Chip,95,0.00627099,5250
Chip,96,0.00620114,5250
Chip,97,0.00608902,5250
Chip,98,0.00601477,5250
Chip,99,0.00595882,5250
Chip,100,0.0059492,5250
Chip,101,0.00593723,5250
Chip,102,0.00593718,5250
Chip,103,0.00592058,5250
Chip,104,0.00591294,5250
Chip,105,0.00584696,5250
Chip,106,0.00574798,5250
Chip,107,0.00566227,5250
Chip,108,0.00563776,5250
Chip,109,0.00567368,5250
Chip,110,0.0056995,5250
Chip,111,0.00571158,5250
Chip,112,0.00576007,5250
Chip,113,0.00583473,5250
Chip,114,0.00594388,5250
Chip,115,0.00600517,5250
Chip,116,0.00605235,5250
Chip,117,0.00610151,5250
Chip,118,0.00615111,5250
Chip,119,0.00617745,5250
Chip,120,0.00613704,5250
Chip,121,0.00606651,5250
Chip,122,0.00598891,5250
Chip,123,0.00594653,5250
Chip,124,0.00594751,5250
Chip,125,0.00597517,5250
Chip,126,0.00602212,5250
Chip,127,0.00606461,5250
Chip,128,0.00609962,5250
Chip,129,0.00610641,5250
Chip,130,0.00608661,5250
Chip,131,0.00606203,5250
Chip,132,0.00600956,5250
Chip,133,0.00596237,5250
Chip,134,0.00591592,5250
Chip,135,0.00592048,5250
Chip,136,0.00593387,5250
Chip,137,0.00592578,5250
Chip,138,0.00587603,5250
Chip,139,0.00584565,5250
Chip,140,0.0058527,5250
Chip,141,0.00588182,5250
Chip,142,0.00587219,5250
Chip,143,0.00585329,5250
Chip,144,0.00585868,5250
Chip,145,0.00591461,5250
Chip,146,0.00600934,5250
Chip,147,0.00611838,5250
Chip,148,0.00620256,5250
Chip,149,0.00624298,5250
Chip,150,0.00626677,5250
Chip,151,0.00625868,5250
Chip,152,0.00625743,5250
Chip,153,0.0062499,5250
Chip,154,0.00627524,5250
Chip,155,0.0063255,5250
Chip,156,0.00636944,5250
Chip,157,0.00640458,5250
Chip,158,0.00643805,5250
Chip,159,0.00649134,5250
Chip,160,0.0066004,5250
Chip,161,0.00670558,5250
Chip,162,0.00677412,5250
Chip,163,0.00680299,5250
Chip,164,0.0068395,5250
Chip,165,0.00689507,5250
Chip,166,0.00691453,5250
Chip,167,0.00688978,5250
Chip,168,0.00689388,5250
Chip,169,0.00692848,5250
Chip,170,0.00699587,5250
Chip,171,0.00699571,5250
Chip,172,0.00698922,5250
Chip,173,0.00697494,5250
Chip,174,0.00698847,5250
Chip,175,0.00698625,5250
Chip,176,0.00699401,5250
Chip,177,0.00701975,5250
Chip,178,0.00704411,5250
Chip,179,0.00702668,5250
Chip,180,0.0069433,5250
Chip,181,0.00683729,5250
Chip,182,0.00676189,5250
Chip,183,0.00676084,5250
Chip,184,0.00679273,5250
Chip,185,0.00684565,5250
Chip,186,0.0069025,5250
Chip,187,0.00694192,5250
Chip,188,0.00696756,5250
Chip,189,0.00698964,5250
Chip,190,0.00704118,5250
Chip,191,0.00707534,5250
Chip,192,0.0071071,5250
Chip,193,0.00711941,5250
Chip,194,0.00715991,5250
Chip,195,0.00718835,5250
Chip,196,0.00717738,5250
Chip,197,0.00711003,5250
Chip,198,0.00704693,5250
Chip,199,0.00702842,5250
Chip,200,0.00706089,5250
Chip,201,0.00710974,5250
Chip,202,0.00716751,5250
Chip,203,0.00721383,5250
Chip,204,0.00722873,5250
Chip,205,0.00722806,5250
Chip,206,0.00723932,5250
Chip,207,0.00728016,5250
Chip,208,0.00734423,5250
Chip,209,0.00746021,5250
Chip,210,0.00759395,5250
Chip,211,0.00770632,5250
Chip,212,0.00773695,5250
Chip,213,0.0077539,5250
Chip,214,0.00777415,5250
Chip,215,0.00781534,5250
Chip,216,0.00786456,5250
Chip,217,0.00790362,5250
Chip,218,0.00791671,5250
Chip,219,0.00790467,5250
Chip,220,0.00790796,5250
Chip,221,0.00794713,5250
Chip,222,0.00802397,5250
Chip,223,0.0080871,5250
Chip,224,0.00814417,5250
Chip,225,0.00817205,5250
Chip,226,0.00819408,5250
Chip,227,0.00823126,5250
Chip,228,0.0083022,5250
Chip,229,0.0084384,5250
Chip,230,0.00857154,5250
Chip,231,0.00869801,5250
Chip,232,0.00879616,5250
Chip,233,0.00888302,5250
Chip,234,0.0089733,5250
Chip,235,0.00901856,5250
Chip,236,0.00902075,5250
Chip,237,0.00897779,5250
Chip,238,0.00893314,5250
Chip,239,0.00890473,5250
Chip,240,0.00888859,5250
Chip,241,0.00890138,5250
Chip,242,0.00895364,5250
Chip,243,0.00907634,5250
Chip,244,0.0092138,5250
Chip,245,0.00932025,5250
Chip,246,0.00935087,5250
Chip,247,0.00934042,5250
Chip,248,0.00932067,5250
Chip,249,0.00930012,5250
Chip,250,0.00928081,5250
Chip,251,0.00924284,5250
Chip,252,0.00921734,5250
Chip,253,0.00919654,5250
Chip,254,0.009176,5250
Chip,255,0.00913746,5250
Chip,256,0.00911487,5250
Chip,257,0.0091333,5250
Chip,258,0.00919958,5250
Chip,259,0.00930381,5250
Chip,260,0.00940351,5250
Chip,261,0.00952158,5250
Chip,262,0.00951411,5250
Chip,263,0.00956149,5250
Chip,264,0.00969353,5250
Chip,265,0.00980438,5250
Chip,266,0.00990342,5250
Chip,267,0.00993992,5250
Chip,268,0.00997904,5250
Chip,269,0.010013,5250
Chip,270,0.0100991,5250
Chip,271,0.0102162,5250
Chip,272,0.0103609,5250
Chip,273,0.010508,5250
Chip,274,0.0106143,5250
Chip,275,0.0106679,5250
Chip,276,0.0107499,5250
Chip,277,0.010789,5250
Chip,278,0.0108343,5250
Chip,279,0.0109499,5250
Chip,280,0.0111044,5250
Chip,281,0.0112217,5250
Chip,282,0.0113039,5250
Chip,283,0.0113611,5250
Chip,284,0.0114568,5250
Chip,285,0.0115497,5250
Chip,286,0.0116612,5250
Chip,287,0.0117344,5250
Chip,288,0.0118893,5250
Chip,289,0.0120672,5250
Chip,290,0.0122449,5250
Chip,291,0.012374,5250
Chip,292,0.0124804,5250
Chip,293,0.0125781,5250
Chip,294,0.0126619,5250
Chip,295,0.0127313,5250
Chip,296,0.0127761,5250
Chip,297,0.0128272,5250
Chip,298,0.0128594,5250
Chip,299,0.0128648,5250
Chip,300,0.012811,5250
Chip,301,0.0126933,5250
Chip,302,0.0126428,5250
Chip,303,0.0126171,5250
Chip,304,0.0125751,5250
Chip,305,0.012533,5250
Chip,306,0.0124814,5250
Chip,307,0.0123823,5250
Chip,308,0.0123496,5250
Chip,309,0.0123136,5250
Chip,310,0.0122248,5250
Chip,311,0.0121242,5250
Chip,312,0.0120046,5250
Chip,313,0.0119108,5250
Chip,314,0.0119078,5250
Chip,315,0.0119314,5250
Chip,316,0.0118941,5250
Chip,317,0.011826,5250
Chip,318,0.0117374,5250
Chip,319,0.011676,5250
Chip,320,0.0115375,5250
Chip,321,0.0114175,5250
Chip,322,0.0113371,5250
Chip,323,0.0113826,5250
Chip,324,0.0114928,5250
Chip,325,0.0115664,5250
Chip,326,0.0115894,5250
Chip,327,0.0115827,5250
Chip,328,0.011591,5250
Chip,329,0.0115894,5250
Chip,330,0.0115335,5250
Chip,331,0.0114476,5250
Chip,332,0.0114118,5250
Chip,333,0.0114396,5250
Chip,334,0.0114504,5250
Chip,335,0.0113711,5250
Chip,336,0.0112349,5250
Chip,337,0.0111133,5250
Chip,338,0.0110859,5250
Chip,339,0.0111087,5250
Chip,340,0.0111369,5250
Chip,341,0.0111019,5250
Chip,342,0.0110168,5250
Chip,343,0.0109504,5250
Chip,344,0.0109512,5250
Chip,345,0.0109802,5250
Chip,346,0.0110603,5250
Chip,347,0.01111,5250
Chip,348,0.0111356,5250
Chip,349,0.0110613,5250
Chip,350,0.0108759,5250
Chip,351,0.010658,5250
Chip,352,0.0104522,5250
Chip,353,0.0103433,5250
Chip,354,0.0103018,5250
Chip,355,0.0102553,5250
Chip,356,0.0101876,5250
Chip,357,0.0101123,5250
Chip,358,0.0101225,5250
Chip,359,0.0101595,5250
Chip,360,0.0102003,5250
Chip,361,0.0101417,5250
Chip,362,0.0100251,5250
Chip,363,0.00989263,5250
Chip,364,0.00977932,5250
Chip,365,0.00970607,5250
Chip,366,0.00966602,5250
Chip,367,0.00964059,5250
Chip,368,0.00964293,5250
Chip,369,0.00965077,5250
Chip,370,0.00964253,5250
Chip,371,0.00957624,5250
Chip,372,0.00946311,5250
Chip,373,0.00937919,5250
Chip,374,0.00936112,5250
Chip,375,0.00938907,5250
Chip,376,0.00942934,5250
Chip,377,0.0094197,5250
Chip,378,0.00937656,5250
Chip,379,0.00928026,5250
Chip,380,0.00912683,5250
Chip,381,0.00893057,5250
Chip,382,0.0087333,5250
Chip,383,0.00855738,5250
Chip,384,0.00839131,5250
Chip,385,0.00827853,5250
Chip,386,0.00820066,5250
Chip,387,0.00819112,5250
Chip,388,0.00823537,5250
Chip,389,0.00831934,5250
Chip,390,0.00845033,5250
Chip,391,0.00857432,5250
Chip,392,0.00866365,5250
Chip,393,0.00866251,5250
Chip,394,0.00864112,5250
Chip,395,0.00864213,5250
Chip,396,0.00871167,5250
Chip,397,0.00876665,5250
Chip,398,0.00879125,5250
Chip,399,0.00879845,5250
Chip,400,0.00884093,5250
Chip,401,0.0089037,5250
Chip,402,0.00896663,5250
Chip,403,0.0090073,5250
Chip,404,0.00904469,5250
Chip,405,0.00904886,5250
Chip,406,0.00905535,5250
Chip,407,0.00908031,5250
Chip,408,0.00910687,5250
Chip,409,0.00914128,5250
Chip,410,0.00913509,5250
Chip,411,0.00914451,5250
Chip,412,0.00913501,5250
Chip,413,0.00912679,5250
Chip,414,0.0090695,5250
Chip,415,0.00905362,5250
Chip,416,0.0091086,5250
Chip,417,0.00919364,5250
Chip,418,0.00928596,5250
Chip,419,0.00938157,5250
Chip,420,0.00948207,5250
Chip,421,0.00955905,5250
Chip,422,0.00960591,5250
Chip,423,0.00964631,5250
Chip,424,0.00966374,5250
Chip,425,0.00964279,5250
Chip,426,0.00961948,5250
Chip,427,0.00963353,5250
Chip,428,0.00964656,5250
Chip,429,0.00963891,5250
Chip,430,0.0095945,5250
Chip,431,0.00952733,5250
Chip,432,0.00944172,5250
Chip,433,0.00933022,5250
Chip,434,0.00924584,5250
Chip,435,0.00916014,5250
Chip,436,0.00909097,5250
Chip,437,0.00900417,5250
Chip,438,0.00893784,5250
Chip,439,0.00888499,5250
Chip,440,0.00891175,5250
Chip,441,0.00900311,5250
Chip,442,0.00909424,5250
Chip,443,0.00915353,5250
Chip,444,0.00914177,5250
Chip,445,0.00905576,5250
Chip,446,0.00896652,5250
Chip,447,0.008946,5250
Chip,448,0.00901474,5250
Chip,449,0.00907803,5250
Chip,450,0.00910624,5250
