Mean,SD,SE,LowerCI,UpperCI,WaveNumber,Significant,times_selected
-3.50876350510239,63.5955255756384,0.899376547753129,-5.27193604721865,-1.74559096298614,409,Yes,24
-12.0720980631229,107.871201333796,1.52552915915733,-15.062804383344,-9.08139174290176,410,Yes,131
-2.08251278084513,40.7235794421903,0.575918383555236,-3.21156543728965,-0.953460124400614,411,Yes,48
-0.248513076482453,7.22669049665921,0.102200837114482,-0.448871547282843,-0.0481546056820626,412,Yes,24
-0.167944602712407,6.07085620121308,0.0858548717497235,-0.336257811294734,0.000368605869919575,413,No,9
-0.620196253554637,17.4925507664774,0.247382025344522,-1.10517353652944,-0.135218970579836,414,Yes,18
-0.976018513100989,14.552726536473,0.205806632373869,-1.37948978894598,-0.572547237255995,415,Yes,42
-3.73261051273072,39.822743636863,0.563178641421586,-4.83668768634793,-2.62853333911351,416,Yes,115
-5.98615710541505,72.133691253297,1.02012444474446,-7.98604849129622,-3.98626571953388,417,Yes,107
-0.709841535915675,19.2857187213413,0.272741249758336,-1.24453402248068,-0.17514904935067,418,Yes,25
-0.368989762305582,12.5820737870516,0.177937393924274,-0.717825106040964,-0.0201544185702,419,Yes,6
-0.339234382620381,12.3149921729352,0.174160289514834,-0.680664944899022,0.00219617965825941,420,No,11
-0.379321152349803,16.5136532900658,0.233538324471381,-0.837158709120077,0.0785164044204704,421,No,4
-0.354707698419057,14.1022973548757,0.199436601798834,-0.745690920144337,0.0362755233062221,422,No,7
-0.414006390583952,15.3118412655585,0.216542135826568,-0.838523962288986,0.0105111811210812,423,No,6
-0.291091036394937,9.78004921407689,0.138310782392239,-0.562240839446674,-0.0199412333432005,424,Yes,6
-0.334158748475444,9.60486589364323,0.13583331611565,-0.600451630892757,-0.0678658660581317,425,Yes,8
-0.0449136220666403,2.99094330536447,0.0422983258673544,-0.127836894786085,0.0380096506528041,426,No,4
-0.0140289552127034,0.991996936386497,0.0140289552127034,-0.0415318611839709,0.013473950758564,427,No,1
-0.36615777157289,7.66541808298659,0.108405382142196,-0.578679872230562,-0.153635670915217,428,Yes,16
-0.129767533869445,4.54202683770893,0.0642339595455056,-0.255694270590547,-0.00384079714834315,429,Yes,8
-0.0600764033246133,2.16847259232608,0.0306668334970188,-0.120196848882903,4.40422336765653e-05,430,No,5
-0.0117621255182276,0.83170787151061,0.0117621255182276,-0.0348210509510448,0.0112967999145895,431,No,1
-1.20154140668052e-05,0.000849618076540219,1.20154140668052e-05,-3.55708961590106e-05,1.15400680254002e-05,432,No,1
-0.0862842225704124,5.0074143946217,0.0708155334929627,-0.22511373121397,0.0525452860731453,433,No,5
-0.0410758756730101,2.85064279384841,0.0403141770054156,-0.12010934628278,0.0379575949367599,434,No,3
-0.0335704221520356,2.37378731509994,0.0335704221520356,-0.0993831751236282,0.0322423308195571,435,No,1
-0.0468465347038791,3.3122498764064,0.0468422869718254,-0.138677964381455,0.0449848949736969,436,No,2
-0.0158756304925747,0.94203613121717,0.013322402730128,-0.0419933836711067,0.0102421226859573,437,No,2
-0.174398912286751,9.0175634992871,0.127527606002524,-0.424408959610323,0.0756111350368211,438,No,3
-0.00929361275867389,0.657157660338013,0.00929361275867389,-0.0275131703778848,0.00892594486053703,439,No,1
-0.0997773016773801,5.08980609558273,0.0719807281022235,-0.240891102863814,0.0413364995090541,440,No,4
-0.46663532323585,13.4881644008064,0.190751450271383,-0.840591838254603,-0.0926788082170957,441,Yes,10
-0.896545691388636,20.276697787088,0.286755810106403,-1.45871286367596,-0.33437851910131,442,Yes,24
-0.610763233964827,11.8611139740724,0.167741482469863,-0.939610118847043,-0.281916349082611,443,Yes,47
-0.204258990829785,5.29107130708934,0.0748270480196889,-0.350952827583181,-0.0575651540763891,444,Yes,32
0,0,0,0,0,445,No,0
0,0,0,0,0,446,No,0
0.0185894243473341,1.31447080143542,0.0185894243473341,-0.0178540015623703,0.0550328502570385,447,No,1
0,0,0,0,0,448,No,0
0,0,0,0,0,449,No,0
-0.0122544651236956,0.866521538877923,0.0122544651236956,-0.0362785921463544,0.0117696618989631,450,No,1
0,0,0,0,0,451,No,0
-0.00330328390526057,0.233577444959413,0.00330328390526057,-0.00977916933402838,0.00317260152350725,452,No,1
-0.0400969652155856,2.83528360089417,0.0400969652155855,-0.118704605438062,0.0385106750068911,453,No,3
0,0,0,0,0,454,No,0
0.0102008031357471,0.721305707083577,0.0102008031357471,-0.00979724555855757,0.0301988518300518,455,No,1
0,0,0,0,0,456,No,0
0,0,0,0,0,457,No,0
0,0,0,0,0,458,No,0
0.00167589385694556,2.68484378161226,0.0379694248880913,-0.0727608340851805,0.0761126217990716,459,No,3
0.024517668467617,1.73366096323356,0.024517668467617,-0.023547716322334,0.0725830532575679,460,No,1
0,0,0,0,0,461,No,0
0.105556727247989,5.27744857733134,0.0746343935278857,-0.0407594221942228,0.251872876690201,462,No,2
0.0434390489796056,2.05533737012664,0.0290668598408535,-0.0135447463894974,0.100422844348709,463,No,3
0,0,0,0,0,464,No,0
0,0,0,0,0,465,No,0
2.06224996888904e-05,0.00145823093750319,2.06224996888904e-05,-1.98066456919756e-05,6.10516450697563e-05,466,No,1
0.0590576771833128,3.3026391951775,0.0467063714144498,-0.0325072983829017,0.150622652749527,467,No,5
0.0361276270939127,2.28004554012823,0.0322447132567763,-0.0270861549251907,0.0993414091130161,468,No,2
0.264159954648521,7.17668440696562,0.101493644212023,0.0651878921447563,0.463132017152285,469,Yes,9
0,0,0,0,0,470,No,0
0.364328935741782,11.5302500519976,0.16306236001088,0.0446551833606175,0.684002688122947,471,Yes,8
5.24608880393724,49.2816016712898,0.696947094590067,3.87976678502441,6.61241082285007,472,Yes,89
2.37082823626532,33.5803014485658,0.474897177371387,1.43982145655598,3.30183501597466,473,Yes,52
1.80945485353713,30.6312622771602,0.433191465449674,0.960209563265648,2.65870014380861,474,Yes,29
0.130370708318887,5.98527665295281,0.0846445941716091,-0.0355698253261157,0.296311241963891,475,No,3
0,0,0,0,0,476,No,0
0,0,0,0,0,477,No,0
0,0,0,0,0,478,No,0
0,0,0,0,0,479,No,0
0.0466809183874075,3.30083939437517,0.0466809183874075,-0.0448341580809187,0.138195994855734,480,No,1
0.27210265917818,7.76593003222535,0.109826835760136,0.0567938859134614,0.487411432442899,481,Yes,8
0.0863638047774038,3.55274631049782,0.0502434201597699,-0.0121353378442618,0.184862947399069,482,No,7
0.0432989806881795,3.06356635158544,0.0433253708364198,-0.0416377506804801,0.128235712056839,483,No,2
0.112459864564555,5.6110173185008,0.0793517679053414,-0.0431044079179919,0.268024137047102,484,No,5
-0.0635526128442415,4.49384835042864,0.0635526128442415,-0.18814361116041,0.061038385471927,485,No,1
0.0532989062709662,3.5775087930323,0.0505936145461528,-0.0458867709596083,0.152484583501541,486,No,2
0,0,0,0,0,487,No,0
-0.00880658067515177,0.622719291446622,0.00880658067515177,-0.0260713417756618,0.0084581804253583,488,No,1
0,0,0,0,0,489,No,0
0,0,0,0,0,490,No,0
0,0,0,0,0,491,No,0
0.0632771199815806,4.47436806329304,0.0632771199815806,-0.0607737914797481,0.187328031442909,492,No,1
0,0,0,0,0,493,No,0
0.00515889101192057,0.364788681793137,0.00515889101192057,-0.00495479830176329,0.0152725803256044,494,No,1
0.504950029235227,12.4596708388004,0.17620635482936,0.159508281440395,0.850391777030059,495,Yes,15
0,0,0,0,0,496,No,0
0,0,0,0,0,497,No,0
-0.118329784176404,6.47504322060058,0.0915709393952531,-0.297848992677958,0.0611894243251504,498,No,3
-0.0558523057446425,4.1026098651474,0.058019665124171,-0.169596299520427,0.0578916880311422,499,No,4
-0.0114674896904061,0.811218135276886,0.0114723568895158,-0.0339583415049065,0.0110233621240944,500,No,2
0.572000305641846,15.8517523836204,0.22417763208296,0.132513811989343,1.01148679929435,501,Yes,10
0.446984346192046,13.8629751029391,0.196052074054171,0.0626362834581028,0.831332408925989,502,Yes,8
0.0981973700850576,5.74002165133477,0.0811761646763285,-0.0609435203341768,0.257338260504292,503,No,2
0,0,0,0,0,504,No,0
0,0,0,0,0,505,No,0
0.0461564802158149,5.12608391070148,0.0724937738837654,-0.0959631157482608,0.188276076179891,506,No,4
0.265418497569503,11.9567177196691,0.169093523606228,-0.0660789810083193,0.596915976147325,507,No,8
-0.0256294667625478,1.81227697459928,0.0256294667625478,-0.0758744638971735,0.0246155303720779,508,No,2
-0.0227858894485688,1.611205694445,0.0227858894485688,-0.0674562277221,0.0218844488249625,509,No,1
-0.126069174535978,5.83147311346817,0.0824694836568074,-0.287745537467004,0.0356071883950483,510,No,6
-0.0381834923388566,1.94627349536517,0.0275244637323271,-0.0921435147683441,0.0157765300906309,511,No,5
-0.00480507244392113,0.336844088275645,0.00476369478044617,-0.0141440037924076,0.00453385890456531,512,No,2
0,0,0,0,0,513,No,0
-0.00510380867299783,0.360893772255548,0.00510380867299783,-0.015109512440709,0.00490189509471338,514,No,1
-0.0603318009825941,3.39700348016556,0.0480408839307874,-0.15451300646029,0.0338494044951021,515,No,2
-0.0798910322108869,4.16465534409623,0.0588971207023048,-0.195355223812774,0.035573159391,516,No,2
-0.0374909235847956,1.39543331210816,0.0197344071537057,-0.0761790180378739,0.00119717086828271,517,No,4
-0.0462325510949165,2.27799212541961,0.0322156735874753,-0.109389402624036,0.016924300434203,518,No,5
0,0,0,0,0,519,No,0
-0.0815227546874661,3.93843567269894,0.0556978914286485,-0.190715053581746,0.0276695442068141,520,No,4
-0.198403889911226,7.38925650082685,0.104499867593229,-0.403269468912004,0.00646168908955186,521,No,7
-0.0985727855446193,4.19670715664255,0.0593504017823213,-0.214925606893571,0.0177800358043323,522,No,5
-0.0481615359246819,3.34778241573338,0.0473447929620431,-0.14097809776566,0.0446550259162959,523,No,2
-0.454715091154604,10.3471958003379,0.146331446333678,-0.741588913769023,-0.167841268540184,524,Yes,13
-1.66001536809733,21.9422644390273,0.310310479588493,-2.26836002474669,-1.05167071144798,525,Yes,41
-0.617874995745157,11.6206103632037,0.16434024778696,-0.940053968708644,-0.295696022781671,526,Yes,23
-0.285485411965499,8.51951047960907,0.120484072650429,-0.521687044296574,-0.0492837796344235,527,Yes,12
0,0,0,0,0,528,No,0
0,0,0,0,0,529,No,0
0,0,0,0,0,530,No,0
-0.00095549737514645,0.0675638673372001,0.00095549737514645,-0.00282869135616719,0.000917696605874295,531,No,1
0,0,0,0,0,532,No,0
0,0,0,0,0,533,No,0
0,0,0,0,0,534,No,0
0,0,0,0,0,535,No,0
0.00250090285543303,0.17684053681655,0.00250090285543304,-0.00240196375390406,0.00740376946477012,536,No,2
-0.0151077187922514,0.938301032957647,0.0132695804639739,-0.0411219171588106,0.0109064795743077,537,No,3
0.37377230600577,12.2247747015124,0.172884421798343,0.0348430041065667,0.712701607904974,538,Yes,7
0.0210012205780937,1.31701318918297,0.018625379139668,-0.0155126924960349,0.0575151336522223,539,No,2
0.0478952827311903,3.38670792060716,0.0478952827311903,-0.0460004805278155,0.141791045990196,540,No,1
0,0,0,0,0,541,No,0
0,0,0,0,0,542,No,0
0,0,0,0,0,543,No,0
0.0577140241206276,4.59278125974655,0.0649517354654655,-0.069619868253607,0.185047916494862,544,No,5
0.172253041351877,11.4301996452038,0.161647433588794,-0.144646834589246,0.489152917293001,545,No,8
0,0,0,0,0,546,No,0
0,0,0,0,0,547,No,0
-0.00524447449311437,0.370840347784105,0.00524447449311437,-0.0155259449708464,0.00503699598461764,548,No,1
0,0,0,0,0,549,No,0
0,0,0,0,0,550,No,0
0,0,0,0,0,551,No,0
0,0,0,0,0,552,No,0
0,0,0,0,0,553,No,0
-0.0302791560448048,1.69790700929145,0.0240120312018831,-0.0773532699978187,0.0167949579082091,554,No,4
0,0,0,0,0,555,No,0
0,0,0,0,0,556,No,0
0,0,0,0,0,557,No,0
0,0,0,0,0,558,No,0
0,0,0,0,0,559,No,0
0,0,0,0,0,560,No,0
0,0,0,0,0,561,No,0
0,0,0,0,0,562,No,0
0,0,0,0,0,563,No,0
0,0,0,0,0,564,No,0
0,0,0,0,0,565,No,0
0,0,0,0,0,566,No,0
0,0,0,0,0,567,No,0
0,0,0,0,0,568,No,0
0,0,0,0,0,569,No,0
0,0,0,0,0,570,No,0
0,0,0,0,0,571,No,0
0,0,0,0,0,572,No,0
0,0,0,0,0,573,No,0
0,0,0,0,0,574,No,0
0,0,0,0,0,575,No,0
0,0,0,0,0,576,No,0
0,0,0,0,0,577,No,0
0,0,0,0,0,578,No,0
0,0,0,0,0,579,No,0
0,0,0,0,0,580,No,0
0,0,0,0,0,581,No,0
0,0,0,0,0,582,No,0
0,0,0,0,0,583,No,0
0,0,0,0,0,584,No,0
0,0,0,0,0,585,No,0
0,0,0,0,0,586,No,0
-0.00437073529322247,0.309057656460896,0.00437073529322244,-0.0129392936763832,0.00419782308993828,587,No,4
0,0,0,0,0,588,No,0
0,0,0,0,0,589,No,0
0,0,0,0,0,590,No,0
0,0,0,0,0,591,No,0
0,0,0,0,0,592,No,0
0,0,0,0,0,593,No,0
0,0,0,0,0,594,No,0
0,0,0,0,0,595,No,0
0,0,0,0,0,596,No,0
0,0,0,0,0,597,No,0
0,0,0,0,0,598,No,0
0,0,0,0,0,599,No,0
0,0,0,0,0,600,No,0
0,0,0,0,0,601,No,0
0,0,0,0,0,602,No,0
-0.0453984944411416,2.1853563654658,0.0309056061066011,-0.105987039051021,0.0151900501687377,603,No,7
-0.227066237930581,6.65954213663551,0.0941801480882504,-0.411700639991093,-0.0424318358700697,604,Yes,10
-0.0254697379612949,1.80098244274761,0.0254697379612949,-0.0754015965809596,0.0244621206583697,605,No,1
0,0,0,0,0,606,No,0
0.0283794330131161,1.42155163044827,0.0201037759539353,-0.0110327863108033,0.0677916523370355,607,No,2
0,0,0,0,0,608,No,0
0,0,0,0,0,609,No,0
0,0,0,0,0,610,No,0
0,0,0,0,0,611,No,0
0,0,0,0,0,612,No,0
0,0,0,0,0,613,No,0
0.000163253820782189,0.0115437883729699,0.000163253820782189,-0.000156795278694368,0.000483302920258746,614,No,1
0.03349014158713,2.36811062191572,0.03349014158713,-0.0321652262624459,0.0991455094367059,615,No,1
0.00308086118927801,0.217849783883294,0.00308086118927801,-0.00295897815118219,0.00912070052973822,616,No,1
0,0,0,0,0,617,No,0
0,0,0,0,0,618,No,0
0,0,0,0,0,619,No,0
0,0,0,0,0,620,No,0
0,0,0,0,0,621,No,0
-0.00289294317147581,0.204561973413786,0.00289294317147581,-0.00856438076743254,0.00277849442448092,622,No,1
-0.0820007082754048,4.78774796997526,0.0677089811236326,-0.21474001159625,0.0507385950454401,623,No,2
0,0,0,0,0,624,No,0
-0.00611208592968369,0.432189740807422,0.00611208592968369,-0.0180944553979517,0.00587028353858435,625,No,1
-0.158929356653881,5.88540363469412,0.0832321764022434,-0.322100931918589,0.00424221861082599,626,No,6
-0.0257787724273769,1.44972914701383,0.0205022662147453,-0.0659722074589065,0.0144146626041527,627,No,4
0.00613723127044909,0.433967784904468,0.00613723127044909,-0.00589443409563891,0.0181688966365371,628,No,1
-0.0120030224433608,0.848741856443473,0.0120030224433608,-0.0355342115180709,0.0115281666313493,629,No,1
0,0,0,0,0,630,No,0
-0.0077463398639722,0.547748944719042,0.0077463398639722,-0.0229325639034781,0.00743988417553367,631,No,1
-0.11495028001345,3.83790371859087,0.0542761548991335,-0.221355351669898,-0.00854520835700109,632,Yes,5
-2.31385237816194,35.4303139033181,0.501060304412085,-3.29615036323938,-1.3315543930845,633,Yes,30
-0.254399336109848,8.56089029602619,0.121069271626285,-0.491748215129178,-0.0170504570905181,634,Yes,7
-0.238361047492992,6.53378217165405,0.0924016336074469,-0.41950878103169,-0.0572133139542951,635,Yes,13
-0.0360923693966529,1.85050352945004,0.0261700718856752,-0.0873971897072408,0.0152124509139351,636,No,4
-0.0214492444236788,1.08939430632884,0.0154063620278228,-0.0516524719474812,0.0087539831001235,637,No,2
0,0,0,0,0,638,No,0
-0.0125757127485208,0.631684310519939,0.00893336519075596,-0.0300890271132196,0.00493760161617797,639,No,2
0,0,0,0,0,640,No,0
0,0,0,0,0,641,No,0
0,0,0,0,0,642,No,0
0,0,0,0,0,643,No,0
0,0,0,0,0,644,No,0
0,0,0,0,0,645,No,0
0,0,0,0,0,646,No,0
0,0,0,0,0,647,No,0
0,0,0,0,0,648,No,0
0,0,0,0,0,649,No,0
0,0,0,0,0,650,No,0
0,0,0,0,0,651,No,0
0,0,0,0,0,652,No,0
0,0,0,0,0,653,No,0
0,0,0,0,0,654,No,0
0,0,0,0,0,655,No,0
0,0,0,0,0,656,No,0
0,0,0,0,0,657,No,0
0,0,0,0,0,658,No,0
0,0,0,0,0,659,No,0
-0.0231160424029162,1.63455103372978,0.0231160424029162,-0.0684336252874597,0.0222015404816272,660,No,1
0,0,0,0,0,661,No,0
-0.0200825538571464,1.00387827501575,0.0141969827149899,-0.0479148674375982,0.00774975972330541,662,No,3
-0.0440092370987317,2.762164534061,0.0390629054557503,-0.12058966660507,0.0325711924076065,663,No,2
-0.0526460508124324,2.95473349544912,0.0417862418246221,-0.134565414184166,0.0292733125593009,664,No,4
-0.0154849310447807,0.87127051219,0.0123216257483485,-0.0396407223515428,0.00867086026198147,665,No,4
-0.00602091953695718,0.273108631972011,0.00386233931335981,-0.0135927987933879,0.00155095971947353,666,No,6
-3.63773839142614e-06,0.000257226948476006,3.63773839142614e-06,-1.07693013204223e-05,3.49382453756999e-06,667,No,1
0,0,0,0,0,668,No,0
0,0,0,0,0,669,No,0
0,0,0,0,0,670,No,0
0,0,0,0,0,671,No,0
0,0,0,0,0,672,No,0
0,0,0,0,0,673,No,0
0.09859206278585,5.18050325841582,0.0732633796796966,-0.0450362981232638,0.242220423694964,674,No,2
0.0995325064929923,3.00180894501781,0.0424519892169706,0.0163079862043848,0.1827570267816,675,Yes,9
0.0464036546786964,2.22306738304852,0.0314389204317649,-0.0152304199450521,0.108037729302445,676,No,7
0.0209294317475364,0.766537064044373,0.0108404711203321,-0.000322646784780726,0.0421815102798535,677,No,6
0,0,0,0,0,678,No,0
0.0080495824790257,0.568438370002388,0.00803893252230633,-0.00771025151560783,0.0238094164736592,679,No,2
3.13131242997634e-05,0.00218612712254813,3.09165062577924e-05,-2.92967893877656e-05,9.19230379872925e-05,680,No,2
0.0725550942767285,3.11888475490866,0.0441076911987051,-0.0139153281642254,0.159025516717682,681,No,5
0.0206673573881801,1.07761360835424,0.0152397577993238,-0.00920925276737557,0.0505439675437358,682,No,2
0.7144303155789,21.6395894039511,0.306030008192527,0.114477260480127,1.31438337067767,683,Yes,27
0.39171539491739,11.6183193330839,0.164307847728288,0.0695999402810766,0.713830849553703,684,Yes,19
0.203173335844783,7.58224370386355,0.107229118792218,-0.0070427726829414,0.413389444372508,685,No,6
0.169491559979928,6.57288995632059,0.0929547012021448,-0.0127404286456313,0.351723548605487,686,No,6
0.00547092523272855,0.386852833142695,0.00547092523272855,-0.00525448802650819,0.0161963384919653,687,No,1
0.0101755049104082,0.719516852414662,0.0101755049104082,-0.0097729481652501,0.0301239579860664,688,No,1
0,0,0,0,0,689,No,0
0,0,0,0,0,690,No,0
0.109533318976082,7.74517526138566,0.109533318976082,-0.105200032641733,0.324266670593897,691,No,1
0.784357768858055,21.5222328564374,0.304370335981257,0.187658399303046,1.38105713841306,692,Yes,14
0.0134155766533715,0.948624522512691,0.0134155766533715,-0.012884838285148,0.0397159915918911,693,No,2
0,0,0,0,0,694,No,0
0,0,0,0,0,695,No,0
0,0,0,0,0,696,No,0
0,0,0,0,0,697,No,0
-0.0146349267678646,1.03484559597256,0.0146349267678646,-0.0433258027946476,0.0140559492589184,698,No,1
0,0,0,0,0,699,No,0
0,0,0,0,0,700,No,0
0,0,0,0,0,701,No,0
0,0,0,0,0,702,No,0
0.0199522753090701,1.41083891711444,0.0199522753090701,-0.0191629362956615,0.0590674869138017,703,No,1
0.0364509841210833,2.28434168770228,0.0323054699584281,-0.0268819076839821,0.0997838759261486,704,No,2
0.014164051639366,0.67133976908504,0.00949417806400485,-0.00444870195559523,0.0327768052343272,705,No,3
0.0823175768186966,3.20746065823476,0.0453603436365374,-0.00660859387221842,0.171243747509612,706,No,6
0.076988721942316,2.26909748811231,0.0320898844203515,0.0140784723577573,0.139898971526875,707,Yes,9
0,0,0,0,0,708,No,0
0,0,0,0,0,709,No,0
0,0,0,0,0,710,No,0
0,0,0,0,0,711,No,0
0,0,0,0,0,712,No,0
0,0,0,0,0,713,No,0
-0.0049613235577114,0.35081855313183,0.0049613235577114,-0.0146876939988411,0.00476504688341827,714,No,1
-0.139980291114936,5.15269554493571,0.072870119224275,-0.282837689029038,0.00287710679916559,715,No,5
-0.114977009415284,3.94288737870367,0.0557608480587243,-0.224292730920228,-0.0056612879103399,716,Yes,12
-0.0769956178539932,3.92105909260885,0.0554521494763378,-0.185706154727857,0.031714919019871,717,No,2
-0.158714895665781,10.957923772715,0.154968444148241,-0.462521022587001,0.145091231255438,718,No,3
-0.120171654507303,5.20322236162444,0.0735846763185224,-0.264429897764213,0.0240865887496074,719,No,4
0.0250896619218828,1.77526665487183,0.0251060618014846,-0.0241292318992201,0.0743085557429858,720,No,3
0,0,0,0,0,721,No,0
0.0112534525717326,0.462082126939222,0.00653482810847653,-0.00155767700141486,0.02406458214488,722,No,4
0.181399238575385,5.15940950278136,0.0729650689267002,0.03835569759516,0.32444277955561,723,Yes,11
0.208755590864906,6.08857992346723,0.0861055230335989,0.0399509958188347,0.377560185910977,724,Yes,20
0.0213887473615676,2.38435128557551,0.0337198192552261,-0.044716889464819,0.0874943841879542,725,No,5
0.0400893275029312,1.28400054395601,0.0181585098335702,0.00449068305941697,0.0756879719464455,726,Yes,6
0.00720130818932581,0.348758598914305,0.00493219140578849,-0.00246795045531377,0.0168705668339654,727,No,5
0.458510944120043,7.32105671193164,0.103535376929163,0.255536189891443,0.661485698348642,728,Yes,36
0.000450421446546484,0.0318496059244873,0.000450421446546483,-0.000432602164548431,0.0013334450576414,729,No,1
0.060288750117122,2.12085101716444,0.0299933627224673,0.00148860269266007,0.119088897541584,730,Yes,9
0.0523261718047384,2.44361606442837,0.0345579497954737,-0.0154225685236969,0.120074912133174,731,No,4
0,0,0,0,0,732,No,0
0,0,0,0,0,733,No,0
0,0,0,0,0,734,No,0
0,0,0,0,0,735,No,0
0,0,0,0,0,736,No,0
-0.151926010181885,7.6024353791145,0.107514672202088,-0.362701928650003,0.0588499082862334,737,No,3
-0.00728297448421258,0.370947750770007,0.00524599340070738,-0.0175674226870906,0.00300147371866549,738,No,2
-0.027619736384161,1.95301028918251,0.027619736384161,-0.0817665350022738,0.0265270622339517,739,No,1
0,0,0,0,0,740,No,0
0,0,0,0,0,741,No,0
0.175386219148226,4.60800133209249,0.0651669797927849,0.0476303534762401,0.303142084820212,742,Yes,12
0.070576943572532,2.33378708418181,0.0330047334614108,0.00587318857201954,0.135280698573045,743,Yes,10
-0.378211385694872,14.1726345710143,0.200431320248862,-0.771144691912133,0.0147219205223901,744,No,6
-1.08081541498376,22.0529467192459,0.311875763406488,-1.69222871452291,-0.469402115444616,745,Yes,24
-0.95195256991415,25.4592205720839,0.360047750204892,-1.65780409405935,-0.246101045768946,746,Yes,10
-0.159428636323918,5.99589625059687,0.0847947779617608,-0.325663596075237,0.00680632342740076,747,No,5
0.0206149978913274,1.08561439614988,0.0153529060254263,-0.0094834324194809,0.0507134282021358,748,No,2
0.210921302849251,4.77745720376373,0.0675634477121971,0.078467308852565,0.343375296845938,749,Yes,12
0.0982254916843457,3.48549596675311,0.0492923566777897,0.00159085066818251,0.194860132700509,750,Yes,11
-0.105255969000548,7.49505669114737,0.105996108233758,-0.313054835977726,0.102542897976629,751,No,5
-0.0175016194900135,2.49703140079856,0.0353133567268081,-0.0867312887605929,0.0517280497805658,752,No,5
0.0325085722364958,2.95578186685374,0.0418010680352103,-0.0494398570114582,0.11445700148445,753,No,9
0.330610232948633,7.72964460760716,0.109313682364021,0.116307465433324,0.544913000463942,754,Yes,15
0.326927176179807,7.1405480695495,0.100982599227339,0.128956986014198,0.524897366345415,755,Yes,17
0.000711786831189542,0.050330929509341,0.000711786831189542,-0.000683627580859179,0.00210720124323826,756,No,1
0,0,0,0,0,757,No,0
0,0,0,0,0,758,No,0
0,0,0,0,0,759,No,0
0,0,0,0,0,760,No,0
0,0,0,0,0,761,No,0
0,0,0,0,0,762,No,0
0,0,0,0,0,763,No,0
0,0,0,0,0,764,No,0
0,0,0,0,0,765,No,0
0,0,0,0,0,766,No,0
0,0,0,0,0,767,No,0
-0.198308466824207,7.12980131546828,0.100830617173608,-0.395980705498081,-0.00063622815033304,768,Yes,7
-0.0462892959865842,2.22943862080164,0.0315290233401605,-0.108100011834128,0.0155214198609598,769,No,6
0,0,0,0,0,770,No,0
0,0,0,0,0,771,No,0
0,0,0,0,0,772,No,0
0,0,0,0,0,773,No,0
0.0203572165575309,1.43947258739132,0.0203572165575309,-0.0195518575203105,0.0602662906353723,774,No,1
0.0279517645250776,1.97648822418119,0.0279517645250776,-0.0268459548922671,0.0827494839424223,775,No,1
0.0468203941728224,3.3076960615787,0.0467778863049268,-0.0448847819484948,0.13852557029414,776,No,2
0.292559452996808,8.12389664020441,0.114889248078943,0.0673261309769647,0.517792775016651,777,Yes,7
0.153701735790201,7.07609884589271,0.100071149565541,-0.0424816132339303,0.349885084814333,778,No,7
0.156845144654573,5.81236175062444,0.0821992081715171,-0.00430135976984505,0.317991649078991,779,No,16
0.0797819659680205,2.98243943229497,0.0421780629410787,-0.00290553866299238,0.162469470599033,780,No,14
0.640003862402715,15.6018286430866,0.220643176648742,0.207446451778356,1.07256127302707,781,Yes,14
0.777082322847419,16.2757954810147,0.230174507076617,0.325839323698152,1.22832532199669,782,Yes,22
0,0,0,0,0,783,No,0
0,0,0,0,0,784,No,0
0.537941698403335,12.1532643475285,0.171873112673802,0.200995005995603,0.874888390811067,785,Yes,11
0.620777664075761,13.130920823551,0.185699263151131,0.256725651937715,0.984829676213807,786,Yes,35
0.250952370866847,8.10582591684829,0.114633689458422,0.0262200558431618,0.475684685890533,787,Yes,15
0.0546387147511307,3.06749669345764,0.0433809542642242,-0.0304069845175104,0.139684414019772,788,No,7
0.113367085260579,5.23118958560247,0.073980192593039,-0.0316665433862773,0.258400713907435,789,No,4
1.30921051119322,17.245325107908,0.243885726551367,0.831087507492793,1.78733351489364,790,Yes,74
0.358543500223279,9.69989251399607,0.137177195468545,0.089616024786101,0.627470975660456,791,Yes,14
0.151362835660887,7.65414354796048,0.108245936138762,-0.060846680889598,0.363572352211372,792,No,3
0.0139059270538851,0.695427221707985,0.00983482608582873,-0.00537464608796847,0.0331865001957386,793,No,2
0.0052949040278416,0.374406254381876,0.0052949040278416,-0.00508543045870284,0.015675238514386,794,No,1
0,0,0,0,0,795,No,0
0,0,0,0,0,796,No,0
0,0,0,0,0,797,No,0
0,0,0,0,0,798,No,0
0,0,0,0,0,799,No,0
0,0,0,0,0,800,No,0
0,0,0,0,0,801,No,0
0,0,0,0,0,802,No,0
0,0,0,0,0,803,No,0
0,0,0,0,0,804,No,0
0,0,0,0,0,805,No,0
0,0,0,0,0,806,No,0
0,0,0,0,0,807,No,0
0,0,0,0,0,808,No,0
0,0,0,0,0,809,No,0
0.0137300282107073,0.970859605367375,0.0137300282107073,-0.0131868497133163,0.040646906134731,810,No,1
0,0,0,0,0,811,No,0
0,0,0,0,0,812,No,0
-0.0101344057356548,0.716610701897734,0.0101344057356548,-0.0300022864007807,0.00973347492947107,813,No,1
-0.047262188367186,1.95871433912191,0.0277004038320086,-0.101567130567587,0.00704275383321466,814,No,3
-0.0185938810358861,1.00869464134132,0.0142650964207797,-0.0465597273575356,0.00937196528576329,815,No,3
-0.012308383090742,0.870334114890547,0.0123083830907419,-0.0364382129797477,0.0118214467982638,816,No,1
